역코드(내부),역코드(외부),출구번호,건물명
2721,719,1,장미아파트
2721,719,1,구립중화경로복지관
2721,719,2,중화동우체국
2721,719,2,장안중학교
2721,719,2,중화1치안센터
2721,719,2,극동아파트
2721,719,2,경동제일교회
2721,719,2,중화1동
2721,719,2,중화한신아파트
2721,719,2,중랑구청ㆍ 구의회 방면
2721,719,2,상봉초등학교
2721,719,2,중화1동 주민센터
2721,719,3,중랑구창업지원센터
2721,719,3,태릉시장
2721,719,3,중화119안전센터
2721,719,3,중화2동
2721,719,4,중화2동
2722,720,1,망우역 방면
2722,720,1,상봉1파출소
2722,720,1,상봉1동
2722,720,1,상봉중학교
2722,720,1,상봉1동주민센터
2722,720,2,상봉시외버스터미널
2722,720,2,코스트코
2722,720,2,상봉시네마
2722,720,2,서일대학방면
2722,720,2,중랑구청
2722,720,2,혜원여고
2722,720,2,우림시장
2722,720,2,한국마사회
2722,720,2,"구리시, 남양주방면"
2722,720,2,용마공원
2722,720,2,망우역로터리 방면
2722,720,3,면목초등학교
2722,720,3,신한은행
2722,720,4,상봉2파출소
2722,720,4,중랑전화국
2722,720,4,상봉2동주민센터
2722,720,4,면목동 방면
2722,720,5,상봉동로터리
2722,720,5,클릭전원미술학원
2722,720,5,동부시장
2722,720,6,중랑교 방면
2722,720,6,중랑우체국
2722,720,6,청량리방면
2722,720,6,상봉초등학교
2722,720,7,중화한신아파트
2723,721,1,면목초등학교
2723,721,2,면목1치안센타
2723,721,2,면목본동파출소
2723,721,2,면일초등학교
2723,721,2,혜원여자고등학교
2723,721,2,서일대학교
2723,721,2,혜원여자중학교
2723,721,3,중랑구립면목정보도서관
2723,721,3,중랑초등학교
2723,721,3,면목2동주민센터
2723,721,3,중랑구치매지원센터
2723,721,3,중랑노인종합복지관
2723,721,3,면목5동주민센터
2723,721,3,중목초등학교
2723,721,3,면목본동주민센터
2723,721,3,면동초등학교
2724,722,1,면동초등학교
2724,722,1,면목중학교
2724,722,1,면목우체국
2724,722,1,서일대학교
2724,722,1,면목교회
2724,722,1,면중초등학교
2724,722,1,중화중학교
2724,722,1,"면목3,8동주민센터"
2724,722,1,중랑구 재활용센터
2724,722,1,면목삼팔파출소
2724,722,1,로데오마당
2724,722,1,신한은행
2724,722,1,면목고등학교
2724,722,1,녹색병원
2724,722,2,면목5동주민센터
2724,722,2,사가정 센트럴 아이파크
2724,722,3,두산아파트
2724,722,3,KB국민은행
2724,722,3,홈플러스 면목점
2724,722,3,면목7치안센터
2724,722,3,면목7동주민센터
2724,722,3,면목시장
2724,722,4,중랑문화체육관
2724,722,4,면남초등학교
2724,722,4,연세아름다운피부과
2725,723,1,용마중학교
2725,723,1,면남초등학교
2725,723,1,중곡초등학교
2725,723,1,면목4동주민센터
2725,723,1,태은교회
2725,723,1,중랑구민회관
2725,723,1,중랑문화원
2725,723,2,용마폭포공원
2725,723,2,면목도시개발아파트
2725,723,2,[우수경관조망명소]용마산
2725,723,2,면목종합사회복지관
2725,723,2,현대아파트
2725,723,2,용마폭포공원 축구장
2725,723,2,용마폭포공원 테니스장
2725,723,3,중랑청소년수련관
2726,724,1,중곡4파출소
2726,724,1,국립정신건강센터(구 국립서울병원)
2726,724,1,[우수경관조망명소]아차산 능선
2726,724,1,대원중.고등학교
2726,724,1,용곡초.중학교
2726,724,1,대원여자고등학교
2726,724,1,대원외국어고등학교
2726,724,2,보건복지행정타운(2021.8월 현재 미입주)
2726,724,2,중곡4동주민자치센터
2726,724,2,중곡동 우체국
2726,724,2,중곡2.4동
2726,724,3,인구보건복지협회 서울지회 가족보건의원
2726,724,3,중곡제일시장
2726,724,3,중곡1파출소
2726,724,3,중곡1동주민자치센터
2726,724,3,중광초등학교
2726,724,3,대한예수교장로회동성교회
2726,724,3,중마초등학교
2726,724,4,중곡3파출소
2726,724,4,중곡3동주민자치센터
2726,724,4,중곡문화체육센터
2726,724,4,중곡3동
2726,724,4,대한예수교장로회한국중앙교회
2726,724,4,중곡도서관
2726,724,4,한전화양변전소
2727,725,1,군자교방면
2727,725,1,장한평방면
2727,725,2,중곡1동사무소
2727,725,2,중곡1동
2727,725,2,용마사거리
2727,725,3,중곡동우체국
2727,725,3,중곡2동사무소
2727,725,3,국립서울정신병원방면
2727,725,3,중곡2동
2727,725,4,용마초등학교
2727,725,4,중곡종합사회복지관
2727,725,5,천호대교방면
2727,725,5,어린이대공원(후문)
2727,725,5,능동
2727,725,6,어린이대공원(정문)
2727,725,6,능동사무소
2727,725,7,세종대학교
2727,725,7,세종초등학교
2727,725,8,SC제일은행
2727,725,8,군자동사무소
2727,725,8,군자동
2728,726,1,서울상상나라
2728,726,1,서울시민안전체험관
2728,726,1,능동
2728,726,1,어린이대공원
2728,726,1,능동119안전센터
2728,726,2,어린이회관
2728,726,3,건국대학교
2728,726,4,화양동 주민센터
2728,726,4,화양동우체국
2728,726,5,송정동
2728,726,5,광진노인종합복지관
2728,726,6,세종대학교
2729,727,1,화양지구대
2729,727,1,화양동주민센터
2729,727,1,성수사거리
2729,727,2,화양초등학교
2729,727,3,건국대병원
2729,727,3,화양동
2729,727,3,능동로
2729,727,3,어린이대공원방면
2729,727,4,동자 초등학교
2729,727,4,광진구청 방면
2729,727,4,광진문화예술회관(나루아트센터)
2729,727,4,우성아파트
2729,727,4,자양중.고등학교
2729,727,4,자양초등학교 방면
2729,727,4,건대역사거리
2729,727,4,신양초등학교
2729,727,4,스타시티아트홀
2729,727,4,건국대학교
2729,727,5,청담대교 방면
2729,727,5,한강시민공원(뚝섬)방면
2729,727,6,영동대교 방면
2729,727,6,조양시장
2730,728,1,자양동성당
2730,728,1,이튼타워리버아파트
2730,728,1,신양초등학교
2730,728,1,자양종합사회복지관
2730,728,1,신자초등학교
2730,728,1,동자초등학교
2730,728,1,자양3동주민센터
2730,728,2,뚝섬유원지 테마파크
2730,728,2,뚝섬수영장
2730,728,2,보트장
2730,728,3,서울생각마루
2730,728,3,뚝섬유원지주차장
2730,728,3,뚝섬유원지
2730,728,4,신양중학교
2730,728,4,노룬산시장
2730,728,4,자양4동주민센터
2731,729,1,봉은초등학교(400m)
2731,729,1,한국문학번역원
2731,729,1,한강시민공원청담지구
2731,729,1,아이파크아파트
2731,729,1,봉은중학교(500m)
2731,729,11,"진흥아파트(5,6,7,8동)"
2731,729,11,청담공원
2731,729,12,청담파출소
2731,729,12,강남청소년수련관(230m)
2731,729,13,호텔 리베라
2731,729,13,프리마 호텔
2731,729,14,영동대교
2731,729,14,하이트맥주주식회사
2731,729,2,코엑스
2731,729,2,봉은사(900m)
2731,729,2,경기고등학교(50m)
2731,729,3,삼성1동
2731,729,4,"진흥아파트(1,2,3동)"
2731,729,6,SM엔터테인먼트
2731,729,6,포스코 사거리
2731,729,6,서울정애학교
2731,729,6,강남구도시관리공단
2731,729,6,강남문화재단
2731,729,6,경기고등학교 후문
2731,729,6,강남노인복지관
2731,729,6,마디 병원
2731,729,7,힐스테이트 아파트
2731,729,7,강남구보훈회관
2731,729,7,삼성2동
2731,729,7,강남구청
2731,729,8,우리들병원(10m)
2731,729,8,압구정 로데오거리
2731,729,8,대림아파트
2731,729,8,소리이비인후과
2731,729,8,강남세무서
2731,729,8,청담치안센터
2731,729,8,한국한복공업협동조합
2731,729,9,청담동주민센터
2731,729,9,청담초등학교
2731,729,9,청담중학교
2731,729,9,청담고등학교
2731,729,9,청담동 성당
2731,729,9,청담사거리
2732,730,1,신한은행 강남구청역지점
2732,730,1,강남도서관
2732,730,1,keb하나은행 강남구청역지점
2732,730,1,강남구 보건소
2732,730,1,강남서초교육지원청
2732,730,1,강남구청
2732,730,1,언주중학교
2732,730,2,임페리얼펠리스호텔
2732,730,2,학동초등학교
2732,730,3,논현2동 주민센터
2732,730,3,국민은행강남구청역점
2732,730,3,라온제나 강남 웨딩홀
2732,730,03월 01일,더채플앳 청담 웨딩홀
2732,730,03월 01일,도산공원
2732,730,4,영동고등학교
2732,730,4,언북초등학교
2732,730,4,우리은행 영동지점
2733,731,1,강남플라자웨딩홀
2733,731,1,하나은행
2733,731,1,논현동 아크로힐스(구경복아파트)
2733,731,1,건설기술인협회
2733,731,10,도산대로사거리
2733,731,10,대한건설협회
2733,731,10,한국 자수박물관
2733,731,10,서울본부세관
2733,731,10,건설회관
2733,731,10,서울영동교회
2733,731,10,논현2파출소
2733,731,10,학동사거리
2733,731,10,언북중학교
2733,731,3,컨벤션 헤리츠
2733,731,4,법무사회관
2733,731,4,차병원
2733,731,4,기린건축백화점
2733,731,5,논현초등학교
2733,731,5,논현1동 주민센터
2733,731,5,논현가구거리
2733,731,5,강남구립 논현노인종합복지관
2733,731,5,국민은행
2733,731,6,논현1파출소
2733,731,6,외환은행 학동역지점
2733,731,6,논현정보도서관
2733,731,7,우리은행
2733,731,7,학동공원
2733,731,8,국제예술대학
2733,731,8,강남을지병원
2734,732,1,영동제일교회
2734,732,1,논현가구거리
2734,732,1,논현노인종합복지관
2734,732,1,논현1동주민센터
2734,732,1,논현성모어린이집
2734,732,1,논현동
2734,732,2,논현초등학교
2734,732,2,서울논현초등학교 병설유치원
2734,732,2,자생한방병원 논현신사옥
2734,732,2,영동농협 강남지점
2734,732,2,KEB하나은행 논현역지점
2734,732,2,보훈공단(세관위탁물품 판매장)
2734,732,2,논현동 맛의 거리
2734,732,2,영동시장
2734,732,3,반포동
2734,732,3,고도일병원
2734,732,3,한국문화센터 논현지부
2734,732,4,반포동
2734,732,4,반포치안센터
2734,732,5,신반포로
2734,732,5,주흥교
2734,732,6,KDB산업은행 잠원지점
2734,732,6,잠원동
2734,732,6,㈜한국야쿠르트
2734,732,6,우리은행 논현역지점
2734,732,7,우리은행 논현중앙지점
2734,732,7,학동공원
2734,732,7,전기공사공제조합
2734,732,8,논현가구거리
2734,732,8,KB국민은행 논현역지점
2735,733,00(연결통로),강남지하상가
2735,733,1,반포1동주민센터
2735,733,1,원촌중학교
2735,733,1,원촌초등학교
2735,733,14,뉴코아아울렛
2735,733,2,반포1동
2735,733,3,고속터미널사거리
2735,733,4,고속터미널사거리
2735,733,4,한신메디피아
2735,733,5,반포3동
2735,733,5,경원중학교
2735,733,6,반포종합사회복지관
2735,733,6,잠원동
2736,734,1,서울서초경찰서 반포지구대
2736,734,1,"소화물취급소(경부선, 영동선 )"
2736,734,1,고투몰(9호선출구)
2736,734,2,서울고속버스터미널(경부선.영동선)
2736,734,3,JW 메리어트 호텔 서울
2736,734,3,센트럴시티 터미널(호남선)
2736,734,3,"서울고속버스터미널(경부선, 영동선)"
2736,734,3,신세계면세점(강남점)
2736,734,3,사평로
2736,734,3,파미에 스테이션
2736,734,3,가톨릭대학교  서울성모병원 (장례식장)
2736,734,3,신세계백화점(강남점)
2736,734,4,가톨릭대학교 서울성모병원
2736,734,4,가톨릭대학교(성의교정)
2736,734,4,센트럴시티 터미널(호남선)
2736,734,5,서울지방조달청
2736,734,5,쉐라톤 서울 팔래스 강남 호텔
2736,734,5,서울성모병원 사거리
2736,734,5,국립중앙도서관
2736,734,6,잠원초등학교
2736,734,6,래미안 퍼스티지 아파트
2736,734,6,반포2동
2736,734,7,JW 메리어트 호텔 서울
2736,734,8,신세계백화점(강남점)
2736,734,8,고투몰(3호선출구)
2736,734,08월 01일,반포쇼핑타운
2736,734,08월 01일,LG전자 A/S 서초센터
2736,734,08월 02일,뉴코아아울렛 강남점
2737,735,1,방배1동
2737,735,1,서리풀공원
2737,735,2,방일초등학교
2737,735,2,방배1치안센터
2737,735,3,방배1동주민센터
2737,735,3,KEB하나은행 방배동지점
2737,735,4,안골길
2737,735,5,방배초등학교
2737,735,5,방배4치안센터
2737,735,6,반포세무서
2737,735,6,가야치과
2737,735,6,방배보건지소
2737,735,6,방배본동주민센터
2737,735,6,허스킨피부과(방배점)
2737,735,6,방배4동주민센터
2737,735,7,방배동우체국
2737,735,8,방배중학교
2737,735,8,서울서초청년회의소
2738,736,10,삼일공원
2738,736,10,남성초등학교
2738,736,10,동작여성인력개발센터
2738,736,10,사당1동 주민센터
2738,736,10,사당청소년문화의집
2738,736,12,사당2동 주민센터
2738,736,12,경문고등학교
2738,736,12,남성시장
2738,736,12,동작초등학교
2738,736,3,서문여중고교
2738,736,3,방배경찰서
2738,736,3,더프리마베라 웨딩홀
2738,736,4,방배초등학교
2738,736,5,방주교회
2738,736,5,이수중학교
2738,736,6,우리은행 이수역지점
2738,736,6,방배2동 주민센터
2738,736,6,방배노인종합복지관
2738,736,6,구산타워
2738,736,7,사당우체국
2738,736,7,그랜드웨딩홀
2738,736,7,메가박스
2738,736,9,남사초등학교
2738,736,9,이마트(이수점)
2738,736,9,연세바른병원
2739,737,1,사당시장
2739,737,1,숭실대학교 사당종합사회복지관
2739,737,1,사당4동주민센터
2739,737,1,남성중학교
2739,737,2,사당솔밭도서관
2739,737,2,신남성초등학교
2739,737,2,동작고등학교
2739,737,2,행림초등학교
2739,737,2,사당5동주민센터
2739,737,2,사당문화회관
2739,737,2,상도중학교
2739,737,3,총신대학교
2739,737,4,삼일초등학교
2739,737,4,사당3동주민센터
2739,737,4,남성초등학교
2740,738,1,상도1치안센터
2740,738,1,우리은행
2740,738,1,상도제일교회
2740,738,1,상도대림아파트
2740,738,1,봉천동방면
2740,738,1,상도제일교회/상도제일유치원
2740,738,2,힐스테이트 상도 센트럴파크
2740,738,2,상현초등학교
2740,738,2,힐스테이트 상도 프레스티지
2740,738,2,중앙하이츠아파트
2740,738,2,농협
2740,738,2,국민은행
2740,738,2,상도1동
2740,738,3,상도동
2740,738,3,신한은행
2740,738,3,숭실대학교
2740,738,3,상도중앙교회
2740,738,3,한경직기념관(숭실대교내)
2740,738,3,상도1동 주민센터
2740,738,3,레미안2차아파트
2740,738,3,삼환나우빌아파트
2740,738,3,레미안3차아파트
2740,738,3,한국기독교박물관(숭실대교내)
2740,738,4,삼호아파트
2740,738,4,강남고려병원
2740,738,4,상도중학교
2740,738,4,백운소방파출소
2740,738,4,현대아파트
2740,738,4,상현중학교
2740,738,4,봉천동방면
2740,738,4,사당롯데캐슬골든포레
2741,739,1,국사봉중학교
2741,739,1,상도동중앙하이츠빌아파트
2741,739,1,서울삼성학교
2741,739,2,상도동동원베네스트
2741,739,2,신상도초등학교
2741,739,2,상도우체국
2741,739,2,상도동더샵아파트
2741,739,2,동작보건소
2741,739,2,장승중학교
2741,739,2,동작관악교육지원청
2741,739,3,상도2동주민센터
2741,739,3,e편한세상 상도 노빌리티
2741,739,3,브라운스톤아파트
2741,739,4,강남초등학교
2741,739,4,상도터널
2741,739,4,상도동LIG건영아파트
2741,739,5,상도교회
2741,739,5,중앙대학교
2741,739,5,상도종합사회복지관
2741,739,5,중앙대학교병원
2741,739,5,상도1동주민센터
2742,740,1,국민은행 상도동지점
2742,740,1,우리은행상도동지점
2742,740,1,장승중학교
2742,740,1,동작문화복지센터
2742,740,1,동작관악교육지원청
2742,740,1,동작구보건소
2742,740,2,상도2치안센터
2742,740,2,신상도초등학교
2742,740,3,상도4동주민센터
2742,740,3,상도초등학교
2742,740,4,동작종합사회복지관
2742,740,4,영등포고등학교
2742,740,4,영등포중학교
2742,740,4,영화초등학교
2742,740,4,상도지구대
2742,740,5,노량진2동주민센터
2742,740,5,동작구청
2742,740,5,동작구의회
2742,740,5,신노량진시장
2742,740,6,상도2동주민센터
2742,740,6,동작도서관
2742,740,6,청화병원
2742,740,6,노량진초등학교
2743,741,1,청운지역아동복지센터
2743,741,1,성대시장
2743,741,1,상도3동주민센터
2743,741,2,상도119안전센터
2743,741,2,보라매병원
2743,741,3,대방파출소
2743,741,3,동작우체국
2743,741,3,신대방2동 주민센터
2743,741,4,서울공업고등학교
2743,741,4,광성교회
2743,741,4,강남중학교
2743,741,4,대림초등학교
2743,741,5,성남고등학교
2743,741,5,성남중학교
2743,741,6,강현중학교
2743,741,6,시립동작노인종합복지관
2743,741,6,상도3동 치안센터
2744,742,1,동작우체국
2744,742,1,대방치안센터
2744,742,1,신대방2동주민센터
2744,742,2,남부수도사업소
2744,742,2,보라매초등학교
2744,742,2,동작소방서
2744,742,2,보라매공원
2744,742,2,동작구민회관
2744,742,2,문창중학교
2744,742,2,농심
2744,742,2,대방중학교
2744,742,2,보라매요양병원
2744,742,2,기상청
2744,742,2,수도여자고등학교
2744,742,2,시립보라매청소년수련관
2744,742,3,동작세무서
2744,742,4,대길초등학교
2744,742,4,신풍지구대
2744,742,5,신길7동 주민센터
2744,742,5,해군호텔웨딩홀(구해군회관)
2744,742,6,천주교 대방동 성당
2744,742,6,서울지방병무청
2744,742,6,신길동우체국
2744,742,6,공군회관
2744,742,6,대방초등학교
2744,742,6,신길7동 주민센터
2744,742,7,대방동 주민센터
2744,742,7,강남중학교
2744,742,7,성남중학교
2744,742,7,성남고등학교
2744,742,8,서울공업고등학교
2744,742,8,부광약품
2744,742,8,대림초등학교
2745,743,1,신풍지구대
2745,743,1,신길6동 주민센터
2745,743,1,영신고등학교
2745,743,1,대길초등학교
2745,743,1,대방중학교
2745,743,3,영등포종합사회복지관
2745,743,3,대림119 안전센터
2745,743,3,신길5동 우체국
2745,743,3,한림대 강남 성심병원
2745,743,4,백악관웨딩문화원
2745,743,4,대영초등학교
2745,743,4,대영고등학교
2745,743,4,대영중학교
2745,743,4,서울영등포경찰서신길5치안센터(청소년경찰학교)
2745,743,4,영등포제1스포츠센터
2745,743,4,한화꿈에그린아파트
2745,743,4,신길5동 주민센터
2745,743,6,해군호텔
2746,744,1,LG아파트
2746,744,1,영서초중학교
2746,744,10,대림3동주민센터
2746,744,10,남부도로사업소
2746,744,11,대동초등학교
2746,744,11,서울복지의원
2746,744,11,명지성모병원
2746,744,11,대림2동주민센터
2746,744,12,대림중앙시장
2746,744,3,대림2차 우성아파트
2746,744,4,구로4동주민센터
2746,744,4,동구로초등학교
2746,744,4,구로경찰서
2746,744,4,구로구청
2747,745,1,구로종합사회복지관
2747,745,1,구로3파출소
2747,745,1,"구로동 한신휴플러스 아파트,삼성래미안 아파트"
2747,745,1,구로3동
2747,745,1,구로3동주민센터
2747,745,1,베다니교회
2747,745,2,"구로3성당, 구로남체육센터"
2747,745,2,구로남초등학교
2747,745,2,가리봉동주민센터
2747,745,2,가리봉동
2747,745,3,가리봉동
2747,745,3,성프란치스꼬장애인종합복지관
2747,745,3,가리봉시장
2747,745,3,남부순환도로
2747,745,4,고려대학교 구로병원
2747,745,4,구로4동
2747,745,4,영일초등학교
2747,745,5,구로시장
2747,745,6,구로구청
2747,745,6,구일지구대
2747,745,6,구로4동주민센터
2747,745,6,두산아파트
2748,746,2,영일초등학교
2748,746,2,남부순환로
2748,746,3,가리봉시장
2748,746,4,서울디지털산업2단지
2748,746,4,서울신용보증재단 금천지사
2748,746,4,가산파출소
2748,746,4,패션아울렛 단지
2748,746,4,성프란치스꼬장애인복지관
2748,746,4,"국민연금공단 구로, 금천지사"
2748,746,4,대한산업보건협회 산업보건환경연구원
2748,746,5,서울디지털국가산업 3단지
2748,746,5,안양천변(벚꽃길)
2748,746,5,G밸리근로자문화복지센터
2748,746,5,구로세관
2748,746,6,서울디지털운동장
2748,746,6,한국건설생활환경시험연구원
2748,746,6,서부간선도로
2749,747,1,철산시장
2749,747,1,철산3동주민센터
2749,747,1,철산도서관
2749,747,1,광명성애병원
2749,747,1,중앙시장
2749,747,1,기업은행광명지점
2749,747,1,우리은행광명지점
2749,747,2,철산4동사무소
2749,747,2,시립근로청소년복지관
2749,747,2,광명경찰서
2749,747,2,철산상업지구
2749,747,2,2001 아울렛 철산점
2749,747,2,광덕초등학교
2749,747,3,광명시의회
2749,747,3,광명시민회관
2749,747,3,광명시청
2749,747,3,NH농협은행 광명시지부
2749,747,3,한국전력공사 광명지점
2749,747,3,융창상호저축은행
2749,747,3,광명세무서
2749,747,3,안산지원 광명등기소
2749,747,3,광명고등학교
2749,747,3,광명중학교
2749,747,4,철산3동우체국
2749,747,4,국민은행철산동지점
2749,747,4,광성초등학교
2749,747,4,철산지구대
2749,747,4,KEB하나은행 철산동지점
2750,748,1,경기항공고등학교
2750,748,1,광명4동 주민센터
2750,748,10,광명시청
2750,748,10,광명전통시장
2750,748,10,롯데시네마 광명
2750,748,10,이마트
2750,748,10,광명3동 주민센터
2750,748,10,크로앙스
2750,748,3,명문고등학교
2750,748,3,광명남초등학교
2750,748,4,광명스피돔
2750,748,4,광명5동주민센터
2750,748,4,광문고등학교
2750,748,5,광명파출소
2750,748,5,천주교 광명성당
2750,748,5,광명서초등학교
2750,748,6,개명교
2750,748,6,광명종합사회복지관
2750,748,6,개명초등학교
2750,748,7,광명2동주민센터
2750,748,8,광명3동주민센터
2750,748,8,광명2동우체국
2750,748,8,광명전통시장
2750,748,8,광명초등학교
2751,749,1,천왕이펜하우스 2단지
2751,749,1,천왕이펜하우스 3단지
2751,749,1,천왕이펜하우스 4단지
2751,749,1,천왕이펜하우스 5단지
2751,749,1,신용보증기금 인재개발원
2751,749,1,천왕이펜하우스 6단지
2751,749,1,천왕이펜하우스 7단지
2751,749,1,천왕초등학교
2751,749,1,천왕중학교
2751,749,2,천왕이펜하우스 1단지
2751,749,2,오남중학교
2751,749,2,서울남부구치소
2751,749,3,오류2동주민센터
2751,749,3,오류남초등학교
2751,749,3,오류2치안센터
2751,749,3,천왕역 환승센터(환승주차장)
2751,749,3,덕일전자공업고등학교
2751,749,3,천왕연지마을 1단지
2751,749,4,하늘숲초등학교
2751,749,4,천왕연지타운 1단지
2751,749,4,천왕연지타운 2단지
2752,750,2,침례교총회
2752,750,2,오정초등학교
2752,750,2,대신교회
2752,750,2,성공회대학교
2752,750,2,"오류동, 항동(남부방향)"
2752,750,2,서울럭비구장
2752,750,4,성광감리교회(성광어린이집)
2752,750,4,유한공업고등학교
2752,750,4,유한대학
2752,750,5,역곡동
2752,750,5,온수공단
2752,750,5,동곡초등학교
2752,750,5,온수자동차운전학원
2752,750,6,"수궁동, 궁동(북부방향)"
2752,750,6,힐스테이드
2752,750,6,서울공연예술학교
2752,750,6,우신중학교
2752,750,6,온수초등학교
2752,750,6,우신고등학교
2752,750,6,기업은행온수동지점
2752,750,6,세종과학고등학교
2752,750,6,연세중앙교회
2811,810,1,암사종합시장
2811,810,1,강동구립암사도서관
2811,810,1,명일동방면
2811,810,1,암사1동
2811,810,2,천일중학교
2811,810,2,천호사거리방면
2811,810,2,강동초등학교
2811,810,3,천호2동
2811,810,3,암사2동
2811,810,3,한국점자도서관
2811,810,3,신암초등학교
2811,810,4,암사2동 주민센터
2811,810,4,광나루한강공원
2811,810,4,암사선사주거지
2811,810,4,암사119안전센터
2811,810,4,현대아파트
2812,811,1,한강시민공원
2812,811,1,천호대교
2812,811,10,한강시민공원(광나루지구) 방면
2812,811,10,풍납1동사무소
2812,811,10,풍납토성
2812,811,2,광진사거리
2812,811,2,천호2동
2812,811,3,천호4동
2812,811,3,천호우체국
2812,811,4,천호3동
2812,811,5,천호4동
2812,811,6,성내종합시장
2812,811,7,성내2동
2812,811,8,풍납로
2812,811,9,풍납1동
2812,811,9,풍납동우체국
2813,812,1,성내동
2813,812,1,"하남, 광주 방면 버스정류소"
2813,812,1,천호사거리
2813,812,2,강동보건소
2813,812,2,성내1동 주민센터 (T.3425-7760)
2813,812,2,강동구청
2813,812,2,메가박스
2813,812,2,성내지구대
2813,812,2,호원아트홀
2813,812,2,강동구의회
2813,812,2,성내초등학교
2813,812,2,강동수도사업소
2813,812,2,강동소방서
2813,812,2,강동경찰서
2813,812,3,강동대로
2813,812,3,올림픽공원 북이문
2813,812,3,국민은행
2813,812,3,농협
2813,812,4,하이마트
2813,812,4,서울영어마을 풍납캠프
2813,812,4,풍납2동
2813,812,4,올림픽대교
2813,812,4,송파세무서
2813,812,4,풍납2동주민센터
2813,812,4,잠실세무서
2813,812,4,아산병원
2813,812,5,풍납토성
2813,812,5,풍납1동
2813,812,5,새순교회
2813,812,5,천호사거리
2813,812,5,풍납초등학교
2813,812,5,"영파여중,고교"
2813,812,5,토성초등학교
2814,813,1,올림픽공원
2814,813,1,한성백제박물관
2814,813,1,올림픽회관
2814,813,1,평화의 문
2814,813,1,올림픽공원역
2814,813,1,올림픽 파크텔
2814,813,2,방이복지관
2814,813,2,방이복지관
2814,813,2,하나은행
2814,813,2,방이2동주민센터
2814,813,2,임마누엘교회
2814,813,2,지역사회교육관
2814,813,2,방이중학교
2814,813,2,위례성길
2814,813,3,KT 송파지점
2814,813,3,잠실우체국
2814,813,3,송파구청
2814,813,3,잠실방면
2814,813,3,서울허브치과
2814,813,3,송파구보건소
2814,813,4,서울시교통회관
2814,813,4,잠실방면
2814,813,5,서울잠실초등학교
2814,813,5,신천파출소
2814,813,5,잠실4동 우체국
2814,813,5,올림픽대교
2814,813,5,잠실4동
2815,814,10,송파구보건소
2815,814,10,[우수경관조망명소]매직아일랜드
2815,814,10,[우수경관조망명소]석촌호수
2815,814,10,송파구청
2815,814,10,"송파구청, 방이동, 송파전화국, 잠실우체국, 올림픽공원 방면"
2815,814,10,잠실우체국
2815,814,11,잠실 제2롯데월드
2815,814,2,송파대로
2815,814,2,석촌호수(동호)
2815,814,3,석촌호수(서호)
2815,814,3,잠실동교회
2815,814,3,"서울놀이마당, 가락동, 성남방면"
2815,814,4,"트리지움아파트,레이크팰리스아파트, 서울놀이마당, 롯데백화점"
2815,814,5,"서울신천초등학교, 잠실3동주민센터"
2815,814,5,잠실주공5단지
2815,814,6,잠실대교방면
2815,814,6,한강시민공원 (잠실지구)방면
2815,814,7,향군회관
2815,814,7,잠실중학교
2815,814,7,국민연금송파지사
2815,814,7,"잠동초등학교, 장미아파트, 잠실6동"
2815,814,8,"어린이교통공원, 한국산업은행"
2815,814,8,롯데캐슬골드
2815,814,8,"국민건강보험공단, 신천동방면"
2815,814,8,국민연금관리공단
2815,814,9,서울시교통회관
2815,814,9,더컨벤션 교통회관
2816,815,1,잠실방면
2816,815,1,석촌호수(동호)
2816,815,2,빠른병원
2816,815,2,NH농협은행(석촌역지점)
2816,815,2,KB국민은행(송파지점)
2816,815,2,송파1동
2816,815,3,"방이동,올림픽공원 방면"
2816,815,3,송파초등학교
2816,815,3,송파1동주민센타
2816,815,3,송파1동우체국
2816,815,3,기업은행(송파점)
2816,815,3,송파여성문화회관
2816,815,4,"송파대로,가락동 방면"
2816,815,5,성심교회
2816,815,5,"가락동농수산물 종합도매시장, 가락몰 방면"
2816,815,6,KEB하나은행(석촌역지점)
2816,815,6,석촌초등학교
2816,815,6,백제고분군(석촌동 백제초기 적석총)
2816,815,6,석촌동주민센타
2816,815,6,석촌치안센타
2816,815,7,백제고분군(석촌동 백제초기 적석총)
2816,815,7,석촌동
2816,815,7,신한은행(석촌역지점)
2816,815,7,올림픽병원
2816,815,7,우리은행(송파금융센터)
2816,815,8,한솔병원
2816,815,8,불광사
2816,815,8,석촌호수(서호)
2817,816,1,일신여자중학교
2817,816,1,중대초등학교
2817,816,1,일신여자상업고등학교
2817,816,1,잠실여자고등학교
2817,816,1,가락고등학교
2817,816,1,대한노인회 송파구지회
2817,816,1,송파2동주민센터
2817,816,3,가락1동주민센터
2817,816,3,송파 헬리오시티
2817,816,3,서울가락본동우체국
2817,816,3,송파구가락종합사회복지관
2817,816,4,송파 헬리오시티
2817,816,4,동부센트레빌APT
2818,817,1,수서 방면
2818,817,1,남부순환로
2818,817,2,가락동농수산물도매시장
2818,817,3,잠실 방면
2818,817,3,가락대림아파트
2818,817,3,가락동
2818,817,3,가락우성아파트
2818,817,3,서울가락본동우체국
2818,817,3,KT가락지점
2818,817,3,가락본동주민센터
2818,817,3,송파여성인력개발센터
2818,817,3,가락관광호텔
2818,817,3,가락금호아파트
2818,817,3,가락동교회
2818,817,4,가락1동
2818,817,4,국립경찰병원
2818,817,5,건너말공원
2818,817,6,가원중학교
